construct,genotype,mouse_id,sex,session_nr,block_nr,block_Id,trial_nr,trialtype,validity,CRonset,CRamp,CRpeaktime,FEC_amp,FEC_time,AmpAtTimeX,startle,CR
C57Bl/6J,wt,153,male,1,13,74898,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,13,75058,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,3,13,75219,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,4,13,75380,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,13,75541,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,13,75700,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,13,75860,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,8,13,76020,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,9,13,76178,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,10,13,76341,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,13,74898,12,tone10,valid,NaN,NaN,NaN,-0.00470541735256935,666,-0.104622004407225,1,0
C57Bl/6J,wt,153,male,2,13,75058,12,tone10,valid,NaN,0.127596082641893,822,0.127596082641893,822,0.00701833656922954,1,1
C57Bl/6J,wt,153,male,3,13,75219,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,4,13,75380,12,tone10,valid,NaN,NaN,NaN,-0.00558546236873524,702,-0.0259149876167031,0,0
C57Bl/6J,wt,153,male,5,13,75541,12,tone10,valid,NaN,NaN,NaN,0.219560228787723,696,0.118975943242932,1,0
C57Bl/6J,wt,153,male,6,13,75700,12,tone10,valid,NaN,NaN,NaN,0.156058654056713,867,-0.0493225833824441,1,0
C57Bl/6J,wt,153,male,7,13,75860,12,tone10,valid,NaN,NaN,NaN,-0.0606304576875808,864,-0.0770590434570305,1,0
C57Bl/6J,wt,153,male,8,13,76020,12,tone10,valid,NaN,NaN,NaN,0.0167450903863578,873,0.00897388971148801,0,0
C57Bl/6J,wt,153,male,9,13,76178,12,tone10,valid,NaN,NaN,NaN,0.144218831118189,729,0.125597208074411,1,0
C57Bl/6J,wt,153,male,10,13,76341,12,tone10,valid,NaN,NaN,NaN,0.225593851392037,702,0.156610411382563,1,0
C57Bl/6J,wt,153,male,1,14,74901,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,14,75060,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,3,14,75222,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,4,14,75383,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,14,75544,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,14,75703,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,14,75863,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,8,14,76023,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,9,14,76181,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,10,14,76344,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,14,74901,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,14,75060,12,tone10,valid,NaN,0.0528002796627329,933,0.0528002796627329,933,0.0505715744287555,1,1
C57Bl/6J,wt,153,male,3,14,75222,12,tone10,valid,NaN,NaN,NaN,0.0288348175811897,699,-0.00526795792138404,1,0
C57Bl/6J,wt,153,male,4,14,75383,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,14,75544,12,tone10,valid,NaN,NaN,NaN,0.328584194337091,699,0.223098009296028,1,0
C57Bl/6J,wt,153,male,6,14,75703,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,14,75863,12,tone10,valid,NaN,NaN,NaN,0.0328055524462207,819,0.0218293523886609,1,0
C57Bl/6J,wt,153,male,8,14,76023,12,tone10,valid,NaN,NaN,NaN,0.0112049901626335,651,-0.0132236102196744,0,0
C57Bl/6J,wt,153,male,9,14,76181,12,tone10,valid,NaN,NaN,NaN,0.124914464182214,672,0.0447298728422851,1,0
C57Bl/6J,wt,153,male,10,14,76344,12,tone10,valid,NaN,NaN,NaN,0.560433237542271,711,0.516692949082005,1,0
C57Bl/6J,wt,153,male,1,15,74904,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,15,75063,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,3,15,75225,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,4,15,75386,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,15,75546,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,15,75706,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,15,75866,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,8,15,76026,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,9,15,76186,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,10,15,76347,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,15,74904,12,tone10,valid,NaN,0.193250078047431,810,0.193250078047431,810,0.169358640501131,1,1
C57Bl/6J,wt,153,male,2,15,75063,12,tone10,valid,NaN,NaN,NaN,0.0159924218927053,807,0.00765275069459603,1,0
C57Bl/6J,wt,153,male,3,15,75225,12,tone10,valid,NaN,NaN,NaN,-0.00115197868572671,759,-0.00539997249832956,0,0
C57Bl/6J,wt,153,male,4,15,75386,12,tone10,valid,NaN,NaN,NaN,0.0226378161862827,753,0.0224949249545079,0,0
C57Bl/6J,wt,153,male,5,15,75546,12,tone10,valid,NaN,NaN,NaN,0.627894760871864,678,0.476676209134458,1,0
C57Bl/6J,wt,153,male,6,15,75706,12,tone10,valid,NaN,NaN,NaN,0.87302099349596,699,0.787990503308793,1,0
C57Bl/6J,wt,153,male,7,15,75866,12,tone10,valid,678,0.721403867824732,765,0.721403867824732,765,0.71292766994948,0,1
C57Bl/6J,wt,153,male,8,15,76026,12,tone10,valid,NaN,NaN,NaN,0.0290844505953287,717,0.0240725892905215,0,0
C57Bl/6J,wt,153,male,9,15,76186,12,tone10,valid,NaN,NaN,NaN,0.454937766009975,753,0.45329387315729,1,0
C57Bl/6J,wt,153,male,10,15,76347,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,16,74907,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,16,75066,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,3,16,75228,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,4,16,75389,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,16,75548,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,16,75709,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,16,75869,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,8,16,76029,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,9,16,76189,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,10,16,76350,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,16,74907,12,tone10,valid,NaN,NaN,NaN,0.279244419659172,714,0.231626927254591,1,0
C57Bl/6J,wt,153,male,2,16,75066,12,tone10,valid,NaN,NaN,NaN,0.028533250386007,954,0.0162394247405184,0,0
C57Bl/6J,wt,153,male,3,16,75228,12,tone10,valid,NaN,NaN,NaN,-0.00345415368215402,840,-0.0539102200507267,1,0
C57Bl/6J,wt,153,male,4,16,75389,12,tone10,valid,NaN,NaN,NaN,0.0426374965108663,882,0.0102011868979745,1,0
C57Bl/6J,wt,153,male,5,16,75548,12,tone10,valid,NaN,NaN,NaN,0.201452589614171,732,0.197672406249768,1,0
C57Bl/6J,wt,153,male,6,16,75709,12,tone10,valid,NaN,NaN,NaN,0.00843496444622637,798,-0.00854932533072443,1,0
C57Bl/6J,wt,153,male,7,16,75869,12,tone10,valid,NaN,0.121297129692488,750,0.121297129692488,750,0.120832843572917,1,1
C57Bl/6J,wt,153,male,8,16,76029,12,tone10,valid,NaN,NaN,NaN,0.714149352661922,720,0.626267209377852,1,0
C57Bl/6J,wt,153,male,9,16,76189,12,tone10,valid,NaN,NaN,NaN,0.0487649788286846,792,0.0365610602566186,0,0
C57Bl/6J,wt,153,male,10,16,76350,12,tone10,valid,NaN,NaN,NaN,0.873802907856187,726,0.789942626181349,1,0
C57Bl/6J,wt,153,male,1,17,74910,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,17,75068,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,3,17,75231,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,4,17,75392,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,17,75550,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,17,75712,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,17,75872,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,8,17,76032,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,9,17,76192,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,10,17,76354,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,17,74910,12,tone10,valid,NaN,0.397579625791654,738,0.397579625791654,738,0.371309221886909,1,1
C57Bl/6J,wt,153,male,2,17,75068,12,tone10,valid,NaN,NaN,NaN,0.0485977803514856,918,0.0345185940615741,1,0
C57Bl/6J,wt,153,male,3,17,75231,12,tone10,valid,NaN,NaN,NaN,0.040379498276324,762,0.0259125543131242,1,0
C57Bl/6J,wt,153,male,4,17,75392,12,tone10,valid,NaN,NaN,NaN,-0.0384001999238148,651,-0.108079160582025,1,0
C57Bl/6J,wt,153,male,5,17,75550,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,17,75712,12,tone10,valid,NaN,NaN,NaN,-0.0108775626538757,699,-0.0915529390943916,0,0
C57Bl/6J,wt,153,male,7,17,75872,12,tone10,valid,NaN,NaN,NaN,0.00787972116409831,762,0.00509400444666988,1,0
C57Bl/6J,wt,153,male,8,17,76032,12,tone10,valid,NaN,NaN,NaN,0.611709813344957,678,0.605560428463104,1,0
C57Bl/6J,wt,153,male,9,17,76192,12,tone10,valid,NaN,NaN,NaN,0.0637275704309413,915,0.015939903723958,1,0
C57Bl/6J,wt,153,male,10,17,76354,12,tone10,valid,NaN,NaN,NaN,0.128493437814469,693,0.0982649616646334,1,0
C57Bl/6J,wt,153,male,1,18,74913,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,18,75070,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,3,18,75234,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,4,18,75395,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,18,75552,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,18,75715,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,18,75875,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,8,18,76035,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,9,18,76195,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,10,18,76357,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,18,74913,12,tone10,valid,NaN,NaN,NaN,0.0925386363506607,774,0.0729598704381174,0,0
C57Bl/6J,wt,153,male,2,18,75070,12,tone10,valid,NaN,NaN,NaN,-0.0423223215623429,651,-0.0488047383988042,1,0
C57Bl/6J,wt,153,male,3,18,75234,12,tone10,valid,NaN,0.0741997079247336,660,0.0741997079247336,660,0.0286600260036137,1,1
C57Bl/6J,wt,153,male,4,18,75395,12,tone10,valid,NaN,NaN,NaN,0.0310002527335545,657,0.0145287907435077,0,0
C57Bl/6J,wt,153,male,5,18,75552,12,tone10,valid,NaN,NaN,NaN,0.518298630357952,681,0.327427413358938,1,0
C57Bl/6J,wt,153,male,6,18,75715,12,tone10,valid,NaN,0.55691342069496,732,0.55691342069496,732,0.521838288928318,1,1
C57Bl/6J,wt,153,male,7,18,75875,12,tone10,valid,NaN,NaN,NaN,0.00869810283086278,678,-0.0149328701780919,0,0
C57Bl/6J,wt,153,male,8,18,76035,12,tone10,valid,NaN,NaN,NaN,0.110867710539322,696,0.0875090580760184,1,0
C57Bl/6J,wt,153,male,9,18,76195,12,tone10,valid,NaN,NaN,NaN,0.912090024137748,741,0.884976709537007,1,0
C57Bl/6J,wt,153,male,10,18,76357,12,tone10,valid,NaN,NaN,NaN,0.178963320994557,693,0.109148993551646,1,0
C57Bl/6J,wt,153,male,1,19,74916,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,19,75073,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,3,19,75237,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,4,19,75398,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,19,75553,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,19,75718,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,19,75878,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,8,19,76038,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,9,19,76198,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,10,19,76360,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,19,74916,12,tone10,valid,NaN,NaN,NaN,0.144711327740107,753,0.142268752655501,1,0
C57Bl/6J,wt,153,male,2,19,75073,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,3,19,75237,12,tone10,valid,NaN,NaN,NaN,-0.0300565762491948,693,-0.0437214514505745,1,0
C57Bl/6J,wt,153,male,4,19,75398,12,tone10,valid,NaN,NaN,NaN,0.0212279473726962,1001,0.0137716230964448,1,0
C57Bl/6J,wt,153,male,5,19,75553,12,tone10,valid,NaN,NaN,NaN,0.409015032392701,687,0.300780642828557,1,0
C57Bl/6J,wt,153,male,6,19,75718,12,tone10,valid,NaN,NaN,NaN,0.686965318504848,684,0.329729090196318,1,0
C57Bl/6J,wt,153,male,7,19,75878,12,tone10,valid,NaN,NaN,NaN,0.0312019319987658,660,0.0192733501574696,1,0
C57Bl/6J,wt,153,male,8,19,76038,12,tone10,valid,NaN,NaN,NaN,0.287962764541291,657,0.211467119637356,1,0
C57Bl/6J,wt,153,male,9,19,76198,12,tone10,valid,NaN,0.446316511236405,834,0.446316511236405,834,0.385355661666433,1,1
C57Bl/6J,wt,153,male,10,19,76360,12,tone10,valid,NaN,NaN,NaN,0.0775514127418462,876,0.00416624763856477,1,0
C57Bl/6J,wt,153,male,1,20,74919,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,20,75075,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,3,20,75240,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,4,20,75401,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,5,20,75555,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,6,20,75721,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,7,20,75881,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,8,20,76041,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,9,20,76201,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,10,20,76362,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,1,20,74919,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,153,male,2,20,75075,12,tone10,valid,NaN,NaN,NaN,0.113525403775186,882,0.0122271562050487,0,0
C57Bl/6J,wt,153,male,3,20,75240,12,tone10,valid,NaN,0.186278509320193,996,0.186278509320193,996,-0.00498518412346686,1,1
C57Bl/6J,wt,153,male,4,20,75401,12,tone10,valid,NaN,NaN,NaN,0.0297046709251638,663,-0.0113310928181782,0,0
C57Bl/6J,wt,153,male,5,20,75555,12,tone10,valid,NaN,NaN,NaN,0.514516607379093,669,0.388334759705028,1,0
C57Bl/6J,wt,153,male,6,20,75721,12,tone10,valid,NaN,NaN,NaN,0.417496745774875,684,0.178584402912435,1,0
C57Bl/6J,wt,153,male,7,20,75881,12,tone10,valid,NaN,NaN,NaN,0.0371069371533761,654,0.0252021648566735,1,0
C57Bl/6J,wt,153,male,8,20,76041,12,tone10,valid,NaN,NaN,NaN,0.242278308497421,720,0.147897639431612,0,0
C57Bl/6J,wt,153,male,9,20,76201,12,tone10,valid,NaN,NaN,NaN,0.129799291863655,684,0.0989443786026314,1,0
C57Bl/6J,wt,153,male,10,20,76362,12,tone10,valid,630,0.874822723265562,783,0.874822723265562,783,0.80085395865546,0,1
NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,1,1,128609,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,2,1,128729,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,3,1,128849,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,4,1,128970,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,5,1,129090,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,6,1,129210,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,7,1,129330,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,8,1,129450,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,9,1,129570,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,10,1,129690,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,1,1,128609,12,tone10,valid,NaN,0.506828943312307,900,0.506828943312307,900,0.0976393211108044,1,1
C57Bl/6J,wt,301,male,2,1,128729,12,tone10,valid,NaN,NaN,NaN,0.202325350330007,675,0.13031234237817,1,0
C57Bl/6J,wt,301,male,3,1,128849,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,4,1,128970,12,tone10,valid,NaN,NaN,NaN,0.999551517294109,702,0.97154352536791,1,0
C57Bl/6J,wt,301,male,5,1,129090,12,tone10,valid,NaN,0.738972123312936,702,0.738972123312936,702,0.725412809622539,1,1
C57Bl/6J,wt,301,male,6,1,129210,12,tone10,valid,NaN,NaN,NaN,-0.0259713719978297,660,-0.113132768321443,0,0
C57Bl/6J,wt,301,male,7,1,129330,12,tone10,valid,NaN,0.867144675839106,864,0.867144675839106,864,0.831480410940081,1,1
C57Bl/6J,wt,301,male,8,1,129450,12,tone10,valid,NaN,0.959057438615832,825,0.959057438615832,825,0.920269950362921,1,1
C57Bl/6J,wt,301,male,9,1,129570,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,10,1,129690,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,1,2,128611,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,2,2,128732,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,3,2,128852,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,4,2,128972,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,5,2,129092,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,6,2,129212,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,7,2,129332,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,8,2,129452,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,9,2,129573,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,10,2,129693,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,1,2,128611,12,tone10,valid,NaN,NaN,NaN,-0.0138360700511188,855,-0.0356596624237862,1,0
C57Bl/6J,wt,301,male,2,2,128732,12,tone10,valid,NaN,NaN,NaN,-0.111578062890649,672,-0.139939297106645,1,0
C57Bl/6J,wt,301,male,3,2,128852,12,tone10,valid,NaN,NaN,NaN,0.884640623706937,795,0.844217684835113,1,0
C57Bl/6J,wt,301,male,4,2,128972,12,tone10,valid,NaN,0.781326987661665,792,0.781326987661665,792,0.750094819920705,1,1
C57Bl/6J,wt,301,male,5,2,129092,12,tone10,valid,NaN,0.94010725751011,705,0.94010725751011,705,0.893788471654059,1,1
C57Bl/6J,wt,301,male,6,2,129212,12,tone10,valid,NaN,0.865105071042416,852,0.865105071042416,852,0.822270497668167,1,1
C57Bl/6J,wt,301,male,7,2,129332,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,8,2,129452,12,tone10,valid,NaN,NaN,NaN,1.05465486962625,774,1.02652340659091,1,0
C57Bl/6J,wt,301,male,9,2,129573,12,tone10,valid,NaN,0.483168358839352,738,0.483168358839352,738,0.453623937700566,1,1
C57Bl/6J,wt,301,male,10,2,129693,12,tone10,valid,NaN,0.791502333547053,771,0.791502333547053,771,0.684006096790817,1,1
C57Bl/6J,wt,301,male,1,3,128613,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,2,3,128733,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,3,3,128854,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,4,3,128974,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,5,3,129094,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,6,3,129214,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,7,3,129334,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,8,3,129454,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,9,3,129575,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,10,3,129695,1,puff1,valid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,301,male,1,3,128613,12,tone10,valid,NaN,NaN,NaN,0.000941007049163763,736,-0.00121400432798688,1,0
C57Bl/6J,wt,301,male,2,3,128733,12,tone10,valid,NaN,NaN,NaN,0.242907559899781,783,0.141260399721159,1,0
C57Bl/6J,wt,301,male,3,3,128854,12,tone10,valid,NaN,NaN,NaN,-0.00881332020154365,651,-0.0284450343321723,1,0
C57Bl/6J,wt,301,male,4,3,128974,12,tone10,valid,NaN,0.899255723248011,840,0.899255723248011,840,0.855246266167076,1,1
C57Bl/6J,wt,301,male,5,3,129094,12,tone10,valid,NaN,NaN,NaN,0.00796642672931284,921,-0.00762571970430725,1,0
C57Bl/6J,wt,301,male,6,3,129214,12,tone10,valid,NaN,0.756807952491777,714,0.756807952491777,714,0.714363967932491,1,1
C57Bl/6J,wt,301,male,7,3,129334,12,tone10,valid,NaN,0.933278429972087,759,0.933278429972087,759,0.924964466276847,1,1
C57Bl/6J,wt,301,male,8,3,129454,12,tone10,invalid,NaN,NaN,NaN,NaN,NaN,NaN,0,0
