construct,genotype,mouse_id,sex,session_nr,block_nr,block_Id,trial_tr,validity,trialtype,CRonset,CRamp,CRpeaktime,FEC_amp,FEC_time,AmpAtTimeX,startle,CR
C57Bl/6J,wt,147,male,1,1,76365,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,2,1,76464,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,3,1,76561,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,4,1,76656,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,5,1,76756,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,1,76825,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,1,76889,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,1,76365,6,valid,tone10,NaN,0.367189435512262,801,0.367189435512262,801,0.186543574379795,1,1
C57Bl/6J,wt,147,male,2,1,76464,6,valid,tone10,NaN,NaN,NaN,0.483145478944188,660,0.433483656871136,1,0
C57Bl/6J,wt,147,male,3,1,76561,6,valid,tone10,NaN,NaN,NaN,0.0421078924889596,801,-0.0357411471674362,1,0
C57Bl/6J,wt,147,male,4,1,76656,6,invalid,tone10,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,5,1,76756,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,1,76825,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,1,76889,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,1,76365,11,valid,tone2,NaN,NaN,NaN,0.00868541106907098,729,0.00585896524457005,0,0
C57Bl/6J,wt,147,male,2,1,76464,11,valid,tone2,NaN,0.0755086099987572,807,0.0755086099987572,807,0.00498361535204924,0,1
C57Bl/6J,wt,147,male,3,1,76561,11,invalid,tone2,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,4,1,76656,11,invalid,tone2,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,5,1,76756,7,invalid,tone10,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,1,76825,7,valid,tone10,NaN,0.936819600446506,822,0.936819600446506,822,0.608148756455065,1,1
C57Bl/6J,wt,147,male,7,1,76889,7,invalid,tone10,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,1,76365,16,valid,tone18,609,0.313235483114257,822,0.313235483114257,822,0.224392582361581,0,1
C57Bl/6J,wt,147,male,2,1,76464,16,invalid,tone18,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,3,1,76561,16,valid,tone18,NaN,NaN,NaN,0.0613282087831411,993,-0.00426815911907895,1,0
C57Bl/6J,wt,147,male,4,1,76656,16,valid,tone18,NaN,NaN,NaN,0.175904805176394,690,0.153987250200277,1,0
C57Bl/6J,wt,147,male,5,1,76756,10,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,1,76825,10,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,1,76889,10,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,1,76365,21,valid,tone16,NaN,NaN,NaN,0.274799869427062,732,0.272189261283705,1,0
C57Bl/6J,wt,147,male,2,1,76464,21,valid,tone16,NaN,0.230129713823838,804,0.230129713823838,804,0.179471712051122,1,1
C57Bl/6J,wt,147,male,3,1,76561,21,valid,tone16,NaN,NaN,NaN,0.0228707002644771,693,0.0182578077681927,1,0
C57Bl/6J,wt,147,male,4,1,76656,21,valid,tone16,NaN,0.62758534544675,852,0.62758534544675,852,0.574962668714573,1,1
C57Bl/6J,wt,147,male,5,1,76756,13,valid,tone2,NaN,0.828027358161586,723,0.828027358161586,723,0.764613558844152,1,1
C57Bl/6J,wt,147,male,6,1,76825,13,valid,tone2,NaN,NaN,NaN,0.0156280429226173,939,0.00672177944609595,1,0
C57Bl/6J,wt,147,male,7,1,76889,13,valid,tone2,NaN,NaN,NaN,-0.0253516084654594,651,-0.0294468064703001,1,0
C57Bl/6J,wt,147,male,1,1,76365,26,invalid,tone4,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,2,1,76464,26,valid,tone4,NaN,NaN,NaN,0.015687249258677,708,0.0104007047161388,0,0
C57Bl/6J,wt,147,male,3,1,76561,26,valid,tone4,NaN,NaN,NaN,0.0374753252287248,945,-0.00666331802785763,0,0
C57Bl/6J,wt,147,male,4,1,76656,26,valid,tone4,NaN,NaN,NaN,0.00131410076741766,729,-0.00767891390748671,1,0
C57Bl/6J,wt,147,male,5,1,76756,16,valid,tone20,NaN,NaN,NaN,0.00507116627446837,852,0.00278092040481729,1,0
C57Bl/6J,wt,147,male,6,1,76825,16,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,1,76889,16,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,2,76368,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,2,2,76467,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,3,2,76564,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,4,2,76658,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,5,1,76756,19,valid,tone18,NaN,0.867022688614951,798,0.867022688614951,798,0.858669985978019,1,1
C57Bl/6J,wt,147,male,6,1,76825,19,invalid,tone18,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,1,76889,19,valid,tone18,NaN,NaN,NaN,0.0590231778537762,786,0.0242352796255453,0,0
C57Bl/6J,wt,147,male,1,2,76368,6,valid,tone6,NaN,NaN,NaN,0.0419959076275847,651,-0.0253865608285178,1,0
C57Bl/6J,wt,147,male,2,2,76467,6,valid,tone6,NaN,NaN,NaN,-0.0907627927734527,651,-0.199810509215144,1,0
C57Bl/6J,wt,147,male,3,2,76564,6,valid,tone6,NaN,NaN,NaN,0.753186597645677,705,0.5211736541584,1,0
C57Bl/6J,wt,147,male,4,2,76658,6,valid,tone6,NaN,NaN,NaN,0.0106892672040317,723,-0.00317846570586752,1,0
C57Bl/6J,wt,147,male,5,1,76756,22,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,1,76825,22,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,1,76889,22,valid,tone20,663,0.461862186697611,852,0.461862186697611,852,0.284908260010357,0,1
C57Bl/6J,wt,147,male,1,2,76368,11,valid,tone14,NaN,0.286627301566436,777,0.286627301566436,777,0.195626024002322,1,1
C57Bl/6J,wt,147,male,2,2,76467,11,valid,tone14,NaN,NaN,NaN,0.020243277115093,663,0.0119568732497014,0,0
C57Bl/6J,wt,147,male,3,2,76564,11,valid,tone14,NaN,0.519275070535334,756,0.519275070535334,756,0.51746101168848,1,1
C57Bl/6J,wt,147,male,4,2,76658,11,invalid,tone14,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,5,1,76756,25,valid,tone16,NaN,0.595047081915494,777,0.595047081915494,777,0.576076536943479,1,1
C57Bl/6J,wt,147,male,6,1,76825,25,invalid,tone16,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,1,76889,25,valid,tone16,NaN,NaN,NaN,0.65958325009395,735,0.537161520132195,1,0
C57Bl/6J,wt,147,male,1,2,76368,16,valid,tone12,NaN,0.239268053678096,759,0.239268053678096,759,0.228753675210953,1,1
C57Bl/6J,wt,147,male,2,2,76467,16,valid,tone12,NaN,0.482367009789795,909,0.482367009789795,909,0.357901148451022,1,1
C57Bl/6J,wt,147,male,3,2,76564,16,valid,tone12,NaN,0.596875283514244,783,0.596875283514244,783,0.51915063646449,1,1
C57Bl/6J,wt,147,male,4,2,76658,16,valid,tone12,NaN,NaN,NaN,0.00496350907978095,885,-0.00160148501830603,1,0
C57Bl/6J,wt,147,male,5,1,76756,28,valid,tone20,NaN,0.45664755734609,900,0.45664755734609,900,0.282652580313981,1,1
C57Bl/6J,wt,147,male,6,1,76825,28,valid,tone20,NaN,NaN,NaN,0.0177891655203207,714,0.011335610244501,0,0
C57Bl/6J,wt,147,male,7,1,76889,28,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,2,76368,21,valid,tone8,NaN,NaN,NaN,0.439085707116138,690,0.135474035640655,1,0
C57Bl/6J,wt,147,male,2,2,76467,21,valid,tone8,NaN,NaN,NaN,0.0620147673151599,681,0.0279408934970873,1,0
C57Bl/6J,wt,147,male,3,2,76564,21,invalid,tone8,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,4,2,76658,21,valid,tone8,NaN,0.840584328370878,846,0.840584328370878,846,0.833589761401508,1,1
C57Bl/6J,wt,147,male,5,1,76756,31,valid,tone4,NaN,NaN,NaN,-0.0107300274235262,702,-0.0122266375812331,1,0
C57Bl/6J,wt,147,male,6,1,76825,31,valid,tone4,NaN,0.227458159555407,945,0.227458159555407,945,0.118430736237532,0,1
C57Bl/6J,wt,147,male,7,1,76889,31,invalid,tone4,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,2,76368,26,valid,tone10,NaN,0.246228078880074,741,0.246228078880074,741,0.207675357833881,1,1
C57Bl/6J,wt,147,male,2,2,76467,26,valid,tone10,NaN,NaN,NaN,0.1069899487889,726,0.086794669422973,1,0
C57Bl/6J,wt,147,male,3,2,76564,26,valid,tone10,NaN,0.0714605878250135,864,0.0714605878250135,864,0.0558285835904136,1,1
C57Bl/6J,wt,147,male,4,2,76658,26,valid,tone10,NaN,0.606271134906891,804,0.606271134906891,804,0.568524753478061,1,1
C57Bl/6J,wt,147,male,5,2,76759,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,2,76828,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,2,76891,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,3,76370,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,2,3,76470,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,3,3,76567,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,4,3,76660,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,5,2,76759,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,2,76828,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,2,76891,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,3,76370,6,valid,tone10,NaN,0.543515315734623,771,0.543515315734623,771,0.486965843274971,1,1
C57Bl/6J,wt,147,male,2,3,76470,6,valid,tone10,NaN,NaN,NaN,-0.0503820826363563,705,-0.0633437389558555,1,0
C57Bl/6J,wt,147,male,3,3,76567,6,valid,tone10,NaN,0.924527047243622,771,0.924527047243622,771,0.893366699279957,1,1
C57Bl/6J,wt,147,male,4,3,76660,6,valid,tone10,NaN,NaN,NaN,0.00924635060647323,852,0.00551093433444648,1,0
C57Bl/6J,wt,147,male,5,2,76759,7,valid,tone6,NaN,0.610942234584652,765,0.610942234584652,765,0.591000915456287,1,1
C57Bl/6J,wt,147,male,6,2,76828,7,valid,tone6,NaN,0.689155291573336,804,0.689155291573336,804,0.553860027875341,1,1
C57Bl/6J,wt,147,male,7,2,76891,7,valid,tone6,NaN,0.646033814972088,828,0.646033814972088,828,0.607082607337689,1,1
C57Bl/6J,wt,147,male,1,3,76370,11,valid,tone2,NaN,NaN,NaN,0.106728485482362,672,0.00486337796734778,0,0
C57Bl/6J,wt,147,male,2,3,76470,11,valid,tone2,NaN,0.224034792095469,786,0.224034792095469,786,0.148098730443765,1,1
C57Bl/6J,wt,147,male,3,3,76567,11,valid,tone2,NaN,NaN,NaN,0.0210102015111443,858,-0.00254146534628997,1,0
C57Bl/6J,wt,147,male,4,3,76660,11,valid,tone2,648,0.241368367562371,759,0.241368367562371,759,0.232366014346787,0,1
C57Bl/6J,wt,147,male,5,2,76759,10,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,2,76828,10,valid,tone20,NaN,NaN,NaN,0.00859762916313589,702,5.00759532178078e-05,1,0
C57Bl/6J,wt,147,male,7,2,76891,10,valid,tone20,NaN,NaN,NaN,0.0113672479904178,657,0.00315982413040448,1,0
C57Bl/6J,wt,147,male,1,3,76370,16,valid,tone18,NaN,0.105308540768041,744,0.105308540768041,744,0.103664063197423,0,1
C57Bl/6J,wt,147,male,2,3,76470,16,valid,tone18,NaN,NaN,NaN,0.0171602820682128,978,0.010436069095477,0,0
C57Bl/6J,wt,147,male,3,3,76567,16,valid,tone18,NaN,NaN,NaN,0.964064760426259,729,0.94287655309501,1,0
C57Bl/6J,wt,147,male,4,3,76660,16,valid,tone18,NaN,0.139441090987052,927,0.139441090987052,927,-0.00740746120699853,0,1
C57Bl/6J,wt,147,male,5,2,76759,13,valid,tone14,NaN,NaN,NaN,-0.00214741310723198,660,-0.00756756881352189,1,0
C57Bl/6J,wt,147,male,6,2,76828,13,valid,tone14,NaN,1.01250488398588,888,1.01250488398588,888,0.900095335297171,1,1
C57Bl/6J,wt,147,male,7,2,76891,13,valid,tone14,NaN,0.506831002285366,798,0.506831002285366,798,0.448825630129483,1,1
C57Bl/6J,wt,147,male,1,3,76370,21,invalid,tone16,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,2,3,76470,21,invalid,tone16,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,3,3,76567,21,valid,tone16,NaN,0.658236394141842,852,0.658236394141842,852,0.609795839905579,1,1
C57Bl/6J,wt,147,male,4,3,76660,21,valid,tone16,NaN,NaN,NaN,0.00256361618749195,702,-0.00490721635656149,1,0
C57Bl/6J,wt,147,male,5,2,76759,16,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,2,76828,16,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,2,76891,16,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,3,76370,26,valid,tone4,NaN,NaN,NaN,0.0864337822236596,678,-0.0133962842977135,1,0
C57Bl/6J,wt,147,male,2,3,76470,26,valid,tone4,NaN,NaN,NaN,-0.000451676932007012,735,-0.0404799885003472,0,0
C57Bl/6J,wt,147,male,3,3,76567,26,invalid,tone4,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,4,3,76660,26,valid,tone4,NaN,NaN,NaN,0.0368335204002722,864,0.0231245426819341,0,0
C57Bl/6J,wt,147,male,5,2,76759,19,valid,tone12,NaN,0.912271281020908,750,0.912271281020908,750,0.91183645509671,1,1
C57Bl/6J,wt,147,male,6,2,76828,19,valid,tone12,NaN,NaN,NaN,0.00345388792188108,696,-0.00226497861425114,1,0
C57Bl/6J,wt,147,male,7,2,76891,19,valid,tone12,NaN,0.377244395628023,771,0.377244395628023,771,0.368764526162698,1,1
C57Bl/6J,wt,147,male,1,4,76374,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,2,4,76473,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,3,4,76570,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,4,4,76663,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,5,2,76759,22,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,2,76828,22,valid,tone20,NaN,NaN,NaN,0.00815318832334032,807,0.0050082845459967,0,0
C57Bl/6J,wt,147,male,7,2,76891,22,valid,tone20,NaN,NaN,NaN,-0.0118113656859584,672,-0.0178274493001333,1,0
C57Bl/6J,wt,147,male,1,4,76374,6,valid,tone6,NaN,NaN,NaN,0.107567354047104,651,0.0838765990453778,1,0
C57Bl/6J,wt,147,male,2,4,76473,6,valid,tone6,NaN,0.434523374151766,774,0.434523374151766,774,0.318774085185058,1,1
C57Bl/6J,wt,147,male,3,4,76570,6,valid,tone6,NaN,0.882795877763876,789,0.882795877763876,789,0.875612204730336,1,1
C57Bl/6J,wt,147,male,4,4,76663,6,invalid,tone6,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,5,2,76759,25,invalid,tone8,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,2,76828,25,valid,tone8,NaN,0.763804599365028,753,0.763804599365028,753,0.763302404991783,1,1
C57Bl/6J,wt,147,male,7,2,76891,25,valid,tone8,NaN,0.961718938773591,756,0.961718938773591,756,0.957461976190596,1,1
C57Bl/6J,wt,147,male,1,4,76374,11,valid,tone14,NaN,0.622876446598687,762,0.622876446598687,762,0.551156668550078,1,1
C57Bl/6J,wt,147,male,2,4,76473,11,valid,tone14,NaN,0.319715905169748,729,0.319715905169748,729,0.312244557422264,1,1
C57Bl/6J,wt,147,male,3,4,76570,11,valid,tone14,NaN,NaN,NaN,0.0939780545508315,735,0.0774234718169746,1,0
C57Bl/6J,wt,147,male,4,4,76663,11,valid,tone14,NaN,0.258395422169744,918,0.258395422169744,918,0.198880902415678,1,1
C57Bl/6J,wt,147,male,5,2,76759,28,valid,tone20,NaN,0.285336828878927,825,0.285336828878927,825,0.0889035474492291,1,1
C57Bl/6J,wt,147,male,6,2,76828,28,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,2,76891,28,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,4,76374,16,valid,tone12,NaN,NaN,NaN,0.214800344692162,717,0.138619921233249,1,0
C57Bl/6J,wt,147,male,2,4,76473,16,valid,tone12,NaN,0.106461882986287,753,0.106461882986287,753,0.10626943918067,1,1
C57Bl/6J,wt,147,male,3,4,76570,16,valid,tone12,NaN,NaN,NaN,0.407935581339767,765,0.313552691050622,1,0
C57Bl/6J,wt,147,male,4,4,76663,16,valid,tone12,NaN,NaN,NaN,0.204657779711611,651,0.0246854237253632,1,0
C57Bl/6J,wt,147,male,5,2,76759,31,valid,tone10,NaN,0.817321094480428,771,0.817321094480428,771,0.695903539321056,1,1
C57Bl/6J,wt,147,male,6,2,76828,31,valid,tone10,NaN,0.983838316095455,795,0.983838316095455,795,0.983127126261348,1,1
C57Bl/6J,wt,147,male,7,2,76891,31,valid,tone10,NaN,0.784358126804483,846,0.784358126804483,846,0.597537066887187,1,1
C57Bl/6J,wt,147,male,1,4,76374,21,valid,tone8,NaN,0.226728028295434,723,0.226728028295434,723,0.104019167572828,1,1
C57Bl/6J,wt,147,male,2,4,76473,21,valid,tone8,NaN,0.181693758792567,786,0.181693758792567,786,0.138767469916112,1,1
C57Bl/6J,wt,147,male,3,4,76570,21,valid,tone8,NaN,0.761614735780259,855,0.761614735780259,855,0.628960386847783,1,1
C57Bl/6J,wt,147,male,4,4,76663,21,valid,tone8,NaN,0.594982650901582,813,0.594982650901582,813,0.559010592201964,1,1
C57Bl/6J,wt,147,male,5,3,76762,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,3,76831,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,3,76893,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,4,76374,26,invalid,tone10,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,2,4,76473,26,valid,tone10,NaN,NaN,NaN,0.0271041025493692,897,0.0259381194918072,1,0
C57Bl/6J,wt,147,male,3,4,76570,26,valid,tone10,NaN,0.979315957427727,735,0.979315957427727,735,0.977750683794156,1,1
C57Bl/6J,wt,147,male,4,4,76663,26,valid,tone10,NaN,NaN,NaN,0.00447986605796029,744,0.000781803948653813,1,0
C57Bl/6J,wt,147,male,5,3,76762,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,3,76831,4,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,3,76893,4,valid,tone20,NaN,0.162978601259048,969,0.162978601259048,969,0.00359973169405545,1,1
C57Bl/6J,wt,147,male,1,5,76378,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,2,5,76476,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,3,5,76573,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,4,5,76666,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,5,3,76762,7,valid,tone10,NaN,0.255507333237743,843,0.255507333237743,843,0.152534487049029,1,1
C57Bl/6J,wt,147,male,6,3,76831,7,invalid,tone10,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,3,76893,7,valid,tone10,NaN,0.493811933617794,786,0.493811933617794,786,0.457270166805369,1,1
C57Bl/6J,wt,147,male,1,5,76378,6,valid,tone10,NaN,0.784286340303454,855,0.784286340303454,855,0.013879837646699,0,1
C57Bl/6J,wt,147,male,2,5,76476,6,valid,tone10,NaN,NaN,NaN,0.0210922033427888,984,-0.000642626468074518,1,0
C57Bl/6J,wt,147,male,3,5,76573,6,valid,tone10,NaN,NaN,NaN,0.455506942237124,717,0.423849023846893,1,0
C57Bl/6J,wt,147,male,4,5,76666,6,valid,tone10,NaN,1.00147414223775,762,1.00147414223775,762,0.989754273684262,1,1
C57Bl/6J,wt,147,male,5,3,76762,10,valid,tone20,NaN,NaN,NaN,0.00949401537278314,687,-0.00182073132236017,1,0
C57Bl/6J,wt,147,male,6,3,76831,10,valid,tone20,NaN,NaN,NaN,0.0299491621107941,705,0.0263562856907467,0,0
C57Bl/6J,wt,147,male,7,3,76893,10,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,5,76378,11,valid,tone2,NaN,NaN,NaN,0.00655801210387044,666,0.000185661517722823,1,0
C57Bl/6J,wt,147,male,2,5,76476,11,invalid,tone2,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,3,5,76573,11,valid,tone2,NaN,NaN,NaN,0.0434888784757911,741,0.0418406764377928,1,0
C57Bl/6J,wt,147,male,4,5,76666,11,valid,tone2,NaN,NaN,NaN,0.13512227740166,714,0.11825687293346,0,0
C57Bl/6J,wt,147,male,5,3,76762,13,valid,tone2,747,0.202529315652153,825,0.202529315652153,825,0.122794375831078,0,1
C57Bl/6J,wt,147,male,6,3,76831,13,valid,tone2,NaN,0.675601229421301,777,0.675601229421301,777,0.4082493432895,1,1
C57Bl/6J,wt,147,male,7,3,76893,13,valid,tone2,NaN,0.0540501090250704,768,0.0540501090250704,768,0.044301664710013,0,1
C57Bl/6J,wt,147,male,1,5,76378,16,valid,tone18,NaN,NaN,NaN,-0.0139609362275551,660,-0.0355241483722932,1,0
C57Bl/6J,wt,147,male,2,5,76476,16,valid,tone18,NaN,NaN,NaN,0.0121986505908993,672,0.00353867933813342,1,0
C57Bl/6J,wt,147,male,3,5,76573,16,valid,tone18,NaN,NaN,NaN,0.030731504452269,984,-0.00382890809292715,1,0
C57Bl/6J,wt,147,male,4,5,76666,16,valid,tone18,NaN,NaN,NaN,0.0136945403344467,747,0.0129848112427616,1,0
C57Bl/6J,wt,147,male,5,3,76762,16,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,6,3,76831,16,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,7,3,76893,16,invalid,tone20,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,1,5,76378,21,valid,tone16,NaN,NaN,NaN,0.126405399629721,681,0.0803805836220298,0,0
C57Bl/6J,wt,147,male,2,5,76476,21,valid,tone16,NaN,0.383344506238812,873,0.383344506238812,873,0.312411983533151,1,1
C57Bl/6J,wt,147,male,3,5,76573,21,valid,tone16,NaN,NaN,NaN,0.0244315786926131,762,0.0142832152007874,1,0
C57Bl/6J,wt,147,male,4,5,76666,21,valid,tone16,NaN,0.0501869611978388,900,0.0501869611978388,900,-0.00615245472500434,1,1
C57Bl/6J,wt,147,male,5,3,76762,19,valid,tone18,NaN,0.173274085900838,762,0.173274085900838,762,0.168642684196583,1,1
C57Bl/6J,wt,147,male,6,3,76831,19,valid,tone18,NaN,NaN,NaN,-0.00568871437600804,663,-0.0158043438942204,1,0
C57Bl/6J,wt,147,male,7,3,76893,19,valid,tone18,NaN,NaN,NaN,0.00641563425313031,933,-0.00097445279094808,1,0
C57Bl/6J,wt,147,male,1,5,76378,26,valid,tone4,NaN,0.0633063841256883,891,0.0633063841256883,891,-0.000293785917991026,0,1
C57Bl/6J,wt,147,male,2,5,76476,26,valid,tone4,NaN,NaN,NaN,0.0215556080267147,859,0.0137559737872955,1,0
C57Bl/6J,wt,147,male,3,5,76573,26,valid,tone4,NaN,NaN,NaN,0.0550532030090157,1001,0.0111218807635023,1,0
C57Bl/6J,wt,147,male,4,5,76666,26,valid,tone4,NaN,NaN,NaN,0.006889751188777,963,0.00349052238123263,1,0
C57Bl/6J,wt,147,male,5,3,76762,22,valid,tone20,NaN,0.0961080369665435,702,0.0961080369665435,702,0.0622320638022312,1,1
C57Bl/6J,wt,147,male,6,3,76831,22,valid,tone20,NaN,0.0546366570405999,912,0.0546366570405999,912,0.0520641919858163,0,1
C57Bl/6J,wt,147,male,7,3,76893,22,valid,tone20,NaN,NaN,NaN,-0.0014626072042652,657,-0.0101808665742379,0,0
C57Bl/6J,wt,147,male,1,6,76381,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
C57Bl/6J,wt,147,male,2,6,76479,1,valid,puff1,NaN,NaN,NaN,NaN,NaN,NaN,0,0
